[Header]
25.61667	-79
25.61833	-79
25.62000	-79
25.62167	-79
25.62333	-79
25.62500	-79
25.62667	-79
25.62833	-79
25.63000	-79
25.63167	-78
25.63333	-80
25.63500	-79
25.63667	-79
25.63833	-79
25.64000	-79
25.64167	-79
25.64333	-79
25.64500	-80
25.64667	-79
25.64833	-80
25.65000	-79
25.65167	-80
25.65333	-80
25.65500	-79
25.65667	-80
25.65833	-80
25.66000	-80
25.66167	-81
25.66333	-80
25.66500	-81
25.66667	-80
25.66833	-81
25.67000	-80
25.67167	-81
25.67333	-80
25.67500	-81
25.67667	-80
25.67833	-81
25.68000	-80
25.68167	-80
25.68333	-81
25.68500	-80
25.68667	-80
25.68833	-81
25.69000	-80
25.69167	-79
25.69333	-80
25.69500	-80
25.69667	-80
25.69833	-79
25.70000	-80
25.70167	-79
25.70333	-80
25.70500	-79
25.70667	-80
25.70833	-79
25.71000	-80
25.71167	-79
25.71333	-79
25.71500	-79
25.71667	-80
25.71833	-80
25.72000	-80
25.72167	-80
25.72333	-80
25.72500	-81
25.72667	-80
25.72833	-81
25.73000	-81
25.73167	-81
25.73333	-82
25.73500	-81
25.73667	-81
25.73833	-82
25.74000	-82
25.74167	-82
25.74333	-82
25.74500	-83
25.74667	-82
25.74833	-82
25.75000	-83
25.75167	-83
25.75333	-84
25.75500	-83
25.75667	-84
25.75833	-83
25.76000	-84
25.76167	-85
25.76333	-84
25.76500	-84
25.76667	-85
25.76833	-85
25.77000	-85
25.77167	-86
25.77333	-86
25.77500	-86
25.77667	-86
25.77833	-86
25.78000	-87
25.78167	-87
25.78333	-87
25.78500	-88
25.78667	-88
25.78833	-88
25.79000	-89
25.79167	-88
25.79333	-89
25.79500	-90
25.79667	-89
25.79833	-90
25.80000	-90
25.80167	-91
25.80333	-90
25.80500	-91
25.80667	-91
25.80833	-91
25.81000	-91
25.81167	-91
25.81333	-91
25.81500	-91
25.81667	-91
25.81833	-91
25.82000	-90
25.82167	-91
25.82333	-91
25.82500	-92
25.82667	-91
25.82833	-90
25.83000	-91
25.83167	-91
25.83333	-91
25.83500	-90
25.83667	-91
25.83833	-90
25.84000	-90
25.84167	-91
25.84333	-90
25.84500	-90
25.84667	-90
25.84833	-90
25.85000	-90
25.85167	-90
25.85333	-90
25.85500	-89
25.85667	-90
25.85833	-89
25.86000	-90
25.86167	-89
25.86333	-90
25.86500	-89
25.86667	-90
25.86833	-89
25.87000	-90
25.87167	-90
25.87333	-89
25.87500	-90
25.87667	-90
25.87833	-90
25.88000	-90
25.88167	-90
25.88333	-90
25.88500	-90
25.88667	-90
25.88833	-90
25.89000	-91
25.89167	-90
25.89333	-90
25.89500	-91
25.89667	-90
25.89833	-91
25.90000	-91
25.90167	-91
25.90333	-91
25.90500	-92
25.90667	-91
25.90833	-91
25.91000	-92
25.91167	-91
25.91333	-92
25.91500	-92
25.91667	-92
25.91833	-92
25.92000	-93
25.92167	-93
25.92333	-92
25.92500	-93
25.92667	-93
25.92833	-94
25.93000	-93
25.93167	-94
25.93333	-93
25.93500	-94
25.93667	-94
25.93833	-95
25.94000	-94
25.94167	-95
25.94333	-94
25.94500	-95
25.94667	-95
25.94833	-95
25.95000	-95
25.95167	-96
25.95333	-95
25.95500	-95
25.95667	-96
25.95833	-95
25.96000	-96
25.96167	-95
25.96333	-96
25.96500	-95
25.96667	-96
25.96833	-95
25.97000	-95
25.97167	-95
25.97333	-95
25.97500	-95
25.97667	-94
25.97833	-95
25.98000	-94
25.98167	-95
25.98333	-94
25.98500	-94
25.98667	-93
25.98833	-94
25.99000	-94
25.99167	-93
25.99333	-93
25.99500	-93
25.99667	-94
25.99833	-93
26.00000	-93
26.00167	-92
26.00333	-94
26.00500	-92
26.00667	-94
26.00833	-93
26.01000	-93
26.01167	-93
26.01333	-93
26.01500	-93
26.01667	-94
26.01833	-93
26.02000	-93
26.02167	-93
26.02333	-94
26.02500	-93
26.02667	-94
26.02833	-93
26.03000	-93
26.03167	-94
26.03333	-93
26.03500	-93
26.03667	-93
26.03833	-93
26.04000	-93
26.04167	-93
26.04333	-93
26.04500	-93
26.04667	-92
26.04833	-93
26.05000	-93
26.05167	-92
26.05333	-92
26.05500	-93
26.05667	-92
26.05833	-92
26.06000	-92
26.06167	-92
26.06333	-93
26.06500	-92
26.06667	-92
26.06833	-93
26.07000	-92
26.07167	-93
26.07333	-93
26.07500	-94
26.07667	-93
26.07833	-94
26.08000	-93
26.08167	-94
26.08333	-95
26.08500	-94
26.08667	-94
26.08833	-95
26.09000	-95
26.09167	-95
26.09333	-95
26.09500	-96
26.09667	-95
26.09833	-96
26.10000	-96
26.10167	-96
26.10333	-96
26.10500	-97
26.10667	-96
26.10833	-96
26.11000	-97
26.11167	-96
26.11333	-97
26.11500	-97
26.11667	-97
26.11833	-97
26.12000	-97
26.12167	-97
26.12333	-97
26.12500	-97
26.12667	-97
26.12833	-97
26.13000	-97
26.13167	-97
26.13333	-98
26.13500	-97
26.13667	-97
26.13833	-98
26.14000	-97
26.14167	-98
26.14333	-97
26.14500	-98
26.14667	-98
26.14833	-98
26.15000	-98
26.15167	-98
26.15333	-98
26.15500	-98
26.15667	-97
26.15833	-98
26.16000	-98
26.16167	-98
26.16333	-98
26.16500	-98
26.16667	-98
26.16833	-98
26.17000	-99
26.17167	-98
26.17333	-98
26.17500	-98
26.17667	-98
26.17833	-99
26.18000	-98
26.18167	-99
26.18333	-99
26.18500	-99
26.18667	-100
26.18833	-99
26.19000	-100
26.19167	-100
26.19333	-100
26.19500	-100
26.19667	-101
26.19833	-101
26.20000	-100
26.20167	-102
26.20333	-101
26.20500	-102
26.20667	-102
26.20833	-103
26.21000	-102
26.21167	-103
26.21333	-103
26.21500	-103
26.21667	-104
26.21833	-103
26.22000	-104
26.22167	-104
26.22333	-104
26.22500	-105
26.22667	-104
26.22833	-105
26.23000	-105
26.23167	-105
26.23333	-105
26.23500	-106
26.23667	-106
26.23833	-106
26.24000	-107
26.24167	-107
26.24333	-107
26.24500	-107
26.24667	-108
26.24833	-108
26.25000	-108
26.25167	-109
26.25333	-109
26.25500	-110
26.25667	-109
26.25833	-111
26.26000	-111
26.26167	-111
26.26333	-111
26.26500	-112
26.26667	-112
26.26833	-112
26.27000	-113
26.27167	-114
26.27333	-114
26.27500	-114
26.27667	-115
26.27833	-115
26.28000	-116
26.28167	-116
26.28333	-117
26.28500	-118
26.28667	-118
26.28833	-118
26.29000	-119
26.29167	-120
26.29333	-120
26.29500	-121
26.29667	-121
26.29833	-121
26.30000	-122
26.30167	-123
26.30333	-124
26.30500	-124
26.30667	-124
26.30833	-125
26.31000	-126
26.31167	-126
26.31333	-126
26.31500	-127
26.31667	-127
26.31833	-128
26.32000	-129
26.32167	-128
26.32333	-130
26.32500	-129
26.32667	-130
26.32833	-130
26.33000	-131
26.33167	-132
26.33333	-132
26.33500	-132
26.33667	-132
26.33833	-133
26.34000	-133
26.34167	-134
26.34333	-133
26.34500	-134
26.34667	-134
26.34833	-135
26.35000	-134
26.35167	-135
26.35333	-135
26.35500	-135
26.35667	-136
26.35833	-136
26.36000	-136
26.36167	-136
26.36333	-137
26.36500	-137
26.36667	-137
26.36833	-138
26.37000	-137
26.37167	-138
26.37333	-139
26.37500	-138
26.37667	-139
26.37833	-139
26.38000	-139
26.38167	-139
26.38333	-140
26.38500	-140
26.38667	-140
26.38833	-140
26.39000	-141
26.39167	-141
26.39333	-141
26.39500	-141
26.39667	-142
26.39833	-141
26.40000	-143
26.40167	-142
26.40333	-142
26.40500	-142
26.40667	-143
26.40833	-143
26.41000	-143
26.41167	-144
26.41333	-143
26.41500	-144
26.41667	-143
26.41833	-144
26.42000	-144
26.42167	-144
26.42333	-144
26.42500	-145
26.42667	-144
26.42833	-144
26.43000	-145
26.43167	-144
26.43333	-144
26.43500	-145
26.43667	-144
26.43833	-144
26.44000	-144
26.44167	-144
26.44333	-144
26.44500	-144
26.44667	-144
26.44833	-144
26.45000	-144
26.45167	-144
26.45333	-144
26.45500	-144
26.45667	-144
26.45833	-144
26.46000	-144
26.46167	-144
26.46333	-144
26.46500	-144
26.46667	-144
26.46833	-145
26.47000	-144
26.47167	-145
26.47333	-145
26.47500	-145
26.47667	-144
26.47833	-145
26.48000	-146
26.48167	-145
26.48333	-145
26.48500	-146
26.48667	-146
26.48833	-146
26.49000	-145
26.49167	-146
26.49333	-146
26.49500	-146
26.49667	-147
26.49833	-146
26.50000	-146
26.50167	-146
26.50333	-147
26.50500	-147
26.50667	-146
26.50833	-146
26.51000	-146
26.51167	-147
26.51333	-146
26.51500	-146
26.51667	-147
26.51833	-147
26.52000	-146
26.52167	-147
26.52333	-147
26.52500	-146
26.52667	-147
26.52833	-147
26.53000	-147
26.53167	-147
26.53333	-147
26.53500	-146
26.53667	-147
26.53833	-147
26.54000	-147
26.54167	-147
26.54333	-146
26.54500	-147
26.54667	-146
26.54833	-147
26.55000	-146
26.55167	-147
26.55333	-146
26.55500	-147
26.55667	-146
26.55833	-147
26.56000	-146
26.56167	-146
26.56333	-147
26.56500	-146
26.56667	-146
26.56833	-147
26.57000	-146
26.57167	-146
26.57333	-146
26.57500	-147
26.57667	-146
26.57833	-146
26.58000	-146
26.58167	-146
26.58333	-147
26.58500	-146
26.58667	-147
26.58833	-146
26.59000	-147
26.59167	-147
26.59333	-146
26.59500	-147
26.59667	-147
26.59833	-146
26.60000	-147
26.60167	-147
26.60333	-147
26.60500	-147
26.60667	-147
26.60833	-147
26.61000	-147
26.61167	-147
26.61333	-147
26.61500	-147
26.61667	-147
26.61833	-147
26.62000	-147
26.62167	-147
26.62333	-147
26.62500	-147
26.62667	-148
26.62833	-147
26.63000	-147
26.63167	-147
26.63333	-147
26.63500	-148
26.63667	-147
26.63833	-147
26.64000	-147
26.64167	-148
26.64333	-147
26.64500	-147
26.64667	-147
26.64833	-147
26.65000	-147
26.65167	-147
26.65333	-147
26.65500	-147
26.65667	-147
26.65833	-147
26.66000	-148
26.66167	-147
26.66333	-148
26.66500	-147
26.66667	-148
26.66833	-148
26.67000	-148
26.67167	-148
26.67333	-148
26.67500	-149
26.67667	-149
26.67833	-148
26.68000	-149
26.68167	-149
26.68333	-149
26.68500	-149
26.68667	-150
26.68833	-149
26.69000	-150
26.69167	-150
26.69333	-150
26.69500	-150
26.69667	-151
26.69833	-150
26.70000	-151
26.70167	-151
26.70333	-150
26.70500	-151
26.70667	-152
26.70833	-151
26.71000	-152
26.71167	-152
26.71333	-153
26.71500	-152
26.71667	-152
26.71833	-152
26.72000	-153
26.72167	-152
26.72333	-153
26.72500	-153
26.72667	-153
26.72833	-152
26.73000	-153
26.73167	-153
26.73333	-153
26.73500	-153
26.73667	-152
26.73833	-153
26.74000	-152
26.74167	-152
26.74333	-152
26.74500	-152
26.74667	-152
26.74833	-151
26.75000	-151
26.75167	-151
26.75333	-150
26.75500	-151
26.75667	-150
26.75833	-150
26.76000	-149
26.76167	-150
26.76333	-150
26.76500	-149
26.76667	-150
26.76833	-149
26.77000	-149
26.77167	-149
26.77333	-149
26.77500	-150
26.77667	-149
26.77833	-149
26.78000	-150
26.78167	-150
26.78333	-150
26.78500	-150
26.78667	-150
26.78833	-150
26.79000	-151
26.79167	-151
26.79333	-150
26.79500	-151
26.79667	-151
26.79833	-151
26.80000	-152
26.80167	-151
26.80333	-151
26.80500	-151
26.80667	-151
26.80833	-152
26.81000	-152
26.81167	-151
26.81333	-152
26.81500	-152
26.81667	-152
26.81833	-152
26.82000	-152
26.82167	-152
26.82333	-153
26.82500	-152
26.82667	-152
26.82833	-153
26.83000	-152
26.83167	-153
26.83333	-153
26.83500	-153
26.83667	-153
26.83833	-153
26.84000	-153
26.84167	-152
26.84333	-153
26.84500	-153
26.84667	-153
26.84833	-152
26.85000	-152
26.85167	-153
26.85333	-152
26.85500	-152
26.85667	-152
26.85833	-151
26.86000	-151
26.86167	-151
26.86333	-151
26.86500	-150
26.86667	-150
26.86833	-151
26.87000	-150
26.87167	-149
26.87333	-149
26.87500	-149
26.87667	-149
26.87833	-149
26.88000	-149
26.88167	-149
26.88333	-149
26.88500	-149
26.88667	-149
26.88833	-149
26.89000	-149
26.89167	-149
26.89333	-149
26.89500	-149
26.89667	-149
26.89833	-149
26.90000	-150
26.90167	-149
26.90333	-150
26.90500	-150
26.90667	-150
26.90833	-150
26.91000	-149
26.91167	-150
26.91333	-151
26.91500	-150
26.91667	-150
26.91833	-151
26.92000	-151
26.92167	-150
26.92333	-151
26.92500	-150
26.92667	-151
26.92833	-151
26.93000	-150
26.93167	-151
26.93333	-151
26.93500	-151
26.93667	-150
26.93833	-151
26.94000	-151
26.94167	-150
26.94333	-151
26.94500	-151
26.94667	-150
26.94833	-150
26.95000	-151
26.95167	-151
26.95333	-150
26.95500	-151
26.95667	-150
26.95833	-151
26.96000	-150
26.96167	-151
26.96333	-151
26.96500	-151
26.96667	-151
26.96833	-152
26.97000	-151
26.97167	-152
26.97333	-152
26.97500	-153
26.97667	-152
26.97833	-153
26.98000	-152
26.98167	-153
26.98333	-154
26.98500	-153
26.98667	-153
26.98833	-154
26.99000	-154
26.99167	-153
26.99333	-154
26.99500	-154
26.99667	-154
26.99833	-154
27.00000	-154
27.00167	-155
27.00333	-154
27.00500	-154
27.00667	-154
27.00833	-154
27.01000	-154
27.01167	-154
27.01333	-154
27.01500	-154
27.01667	-154
27.01833	-153
27.02000	-154
27.02167	-153
27.02333	-153
27.02500	-154
27.02667	-153
27.02833	-154
27.03000	-153
27.03167	-153
27.03333	-154
27.03500	-153
27.03667	-153
27.03833	-153
27.04000	-154
27.04167	-153
27.04333	-154
27.04500	-154
27.04667	-153
27.04833	-154
27.05000	-154
27.05167	-154
27.05333	-154
27.05500	-155
27.05667	-154
27.05833	-154
27.06000	-155
27.06167	-154
27.06333	-155
27.06500	-155
27.06667	-155
27.06833	-156
27.07000	-155
27.07167	-156
27.07333	-155
27.07500	-156
27.07667	-156
27.07833	-156
27.08000	-156
27.08167	-157
27.08333	-156
27.08500	-157
27.08667	-157
27.08833	-157
27.09000	-157
27.09167	-158
27.09333	-157
27.09500	-158
27.09667	-157
27.09833	-158
27.10000	-157
27.10167	-158
27.10333	-157
27.10500	-157
27.10667	-157
27.10833	-157
27.11000	-157
27.11167	-157
27.11333	-157
27.11500	-156
27.11667	-156
27.11833	-157
27.12000	-156
27.12167	-156
27.12333	-156
27.12500	-156
27.12667	-156
27.12833	-156
27.13000	-156
27.13167	-156
27.13333	-156
27.13500	-156
27.13667	-156
27.13833	-157
27.14000	-156
27.14167	-156
27.14333	-156
27.14500	-157
27.14667	-156
27.14833	-156
27.15000	-156
27.15167	-156
27.15333	-157
27.15500	-156
27.15667	-156
27.15833	-156
27.16000	-157
27.16167	-156
27.16333	-156
27.16500	-156
27.16667	-156
27.16833	-156
27.17000	-156
27.17167	-157
27.17333	-157
27.17500	-156
27.17667	-157
27.17833	-156
27.18000	-157
27.18167	-157
27.18333	-157
27.18500	-158
27.18667	-157
27.18833	-157
27.19000	-157
27.19167	-158
27.19333	-158
27.19500	-158
27.19667	-158
27.19833	-158
27.20000	-159
27.20167	-159
27.20333	-159
27.20500	-160
27.20667	-159
27.20833	-160
27.21000	-161
27.21167	-160
27.21333	-161
27.21500	-161
27.21667	-162
27.21833	-161
27.22000	-161
27.22167	-161
27.22333	-162
27.22500	-161
27.22667	-162
27.22833	-161
27.23000	-162
27.23167	-161
27.23333	-162
27.23500	-161
27.23667	-161
27.23833	-161
27.24000	-161
27.24167	-160
27.24333	-160
27.24500	-160
27.24667	-159
27.24833	-159
27.25000	-159
27.25167	-159
27.25333	-158
27.25500	-159
27.25667	-158
27.25833	-158
27.26000	-157
27.26167	-158
27.26333	-157
27.26500	-157
27.26667	-157
27.26833	-157
27.27000	-157
27.27167	-156
27.27333	-156
27.27500	-156
27.27667	-156
27.27833	-156
27.28000	-156
27.28167	-155
27.28333	-156
27.28500	-155
27.28667	-155
27.28833	-155
27.29000	-156
27.29167	-155
27.29333	-155
27.29500	-155
27.29667	-156
27.29833	-155
27.30000	-156
27.30167	-155
27.30333	-156
27.30500	-155
27.30667	-156
27.30833	-156
27.31000	-156
27.31167	-156
27.31333	-156
27.31500	-156
27.31667	-156
27.31833	-156
27.32000	-157
27.32167	-156
27.32333	-157
27.32500	-157
27.32667	-156
27.32833	-157
27.33000	-157
27.33167	-157
27.33333	-157
27.33500	-157
27.33667	-156
27.33833	-157
27.34000	-157
27.34167	-157
27.34333	-156
27.34500	-157
27.34667	-156
27.34833	-157
27.35000	-157
27.35167	-156
27.35333	-157
27.35500	-156
27.35667	-157
27.35833	-156
27.36000	-156
27.36167	-156
27.36333	-156
27.36500	-156
27.36667	-156
27.36833	-155
27.37000	-156
27.37167	-156
27.37333	-156
27.37500	-156
27.37667	-155
27.37833	-156
27.38000	-155
27.38167	-156
27.38333	-156
27.38500	-156
27.38667	-156
27.38833	-156
27.39000	-156
27.39167	-156
27.39333	-156
27.39500	-156
27.39667	-156
27.39833	-156
27.40000	-155
27.40167	-156
27.40333	-156
27.40500	-155
27.40667	-155
27.40833	-155
27.41000	-155
27.41167	-155
27.41333	-155
27.41500	-155
27.41667	-154
27.41833	-154
27.42000	-154
27.42167	-155
27.42333	-153
27.42500	-155
27.42667	-153
27.42833	-155
27.43000	-154
27.43167	-153
27.43333	-154
27.43500	-155
27.43667	-154
27.43833	-154
27.44000	-155
27.44167	-154
27.44333	-154
27.44500	-154
27.44667	-155
27.44833	-154
27.45000	-155
27.45167	-155
27.45333	-155
27.45500	-156
27.45667	-155
27.45833	-156
27.46000	-155
27.46167	-156
27.46333	-155
27.46500	-156
27.46667	-156
27.46833	-155
27.47000	-156
27.47167	-156
27.47333	-156
27.47500	-156
27.47667	-156
27.47833	-156
27.48000	-156
27.48167	-157
27.48333	-156
27.48500	-157
27.48667	-156
27.48833	-156
27.49000	-157
27.49167	-157
27.49333	-157
27.49500	-157
27.49667	-156
27.49833	-157
27.50000	-157
27.50167	-157
27.50333	-158
27.50500	-157
27.50667	-157
27.50833	-158
27.51000	-157
27.51167	-157
27.51333	-158
27.51500	-158
27.51667	-157
27.51833	-158
27.52000	-158
27.52167	-158
27.52333	-158
27.52500	-159
27.52667	-158
27.52833	-159
27.53000	-158
27.53167	-159
27.53333	-158
27.53500	-159
27.53667	-159
27.53833	-159
27.54000	-159
27.54167	-159
27.54333	-159
27.54500	-159
27.54667	-159
27.54833	-158
27.55000	-159
27.55167	-159
27.55333	-159
27.55500	-159
27.55667	-158
27.55833	-159
27.56000	-159
27.56167	-158
27.56333	-158
27.56500	-158
27.56667	-159
27.56833	-158
27.57000	-158
27.57167	-158
27.57333	-158
27.57500	-157
27.57667	-158
27.57833	-158
27.58000	-157
27.58167	-158
27.58333	-157
27.58500	-157
27.58667	-157
27.58833	-157
27.59000	-158
27.59167	-157
27.59333	-157
27.59500	-157
27.59667	-158
27.59833	-157
27.60000	-157
27.60167	-157
27.60333	-157
27.60500	-157
27.60667	-157
27.60833	-157
27.61000	-157
27.61167	-157
27.61333	-156
27.61500	-157
27.61667	-157
27.61833	-156
27.62000	-157
27.62167	-156
27.62333	-156
27.62500	-157
27.62667	-156
27.62833	-157
27.63000	-156
27.63167	-156
27.63333	-157
27.63500	-156
27.63667	-156
27.63833	-156
27.64000	-156
27.64167	-156
27.64333	-156
27.64500	-157
27.64667	-156
27.64833	-157
27.65000	-156
27.65167	-157
27.65333	-156
27.65500	-156
27.65667	-157
27.65833	-156
27.66000	-157
27.66167	-156
27.66333	-157
27.66500	-157
27.66667	-156
27.66833	-157
27.67000	-157
27.67167	-157
27.67333	-157
27.67500	-158
27.67667	-157
27.67833	-157
27.68000	-157
27.68167	-158
27.68333	-157
27.68500	-158
27.68667	-157
27.68833	-158
27.69000	-158
27.69167	-158
27.69333	-158
27.69500	-158
27.69667	-158
27.69833	-158
27.70000	-157
27.70167	-159
27.70333	-158
27.70500	-158
27.70667	-158
27.70833	-158
27.71000	-158
27.71167	-158
27.71333	-157
27.71500	-158
27.71667	-157
27.71833	-157
27.72000	-158
27.72167	-157
27.72333	-157
27.72500	-157
27.72667	-157
27.72833	-156
27.73000	-157
27.73167	-156
27.73333	-157
27.73500	-156
27.73667	-157
27.73833	-156
27.74000	-157
27.74167	-157
27.74333	-156
27.74500	-157
27.74667	-156
27.74833	-157
27.75000	-156
27.75167	-157
27.75333	-157
27.75500	-157
27.75667	-157
27.75833	-157
27.76000	-157
27.76167	-158
27.76333	-157
27.76500	-158
27.76667	-158
27.76833	-158
27.77000	-158
27.77167	-159
27.77333	-158
27.77500	-159
27.77667	-159
27.77833	-158
27.78000	-159
27.78167	-159
27.78333	-159
27.78500	-159
27.78667	-159
27.78833	-159
27.79000	-159
27.79167	-159
27.79333	-159
27.79500	-158
27.79667	-159
27.79833	-159
27.80000	-159
27.80167	-159
27.80333	-158
27.80500	-159
27.80667	-158
27.80833	-158
27.81000	-158
27.81167	-158
27.81333	-158
27.81500	-157
27.81667	-158
27.81833	-157
27.82000	-157
27.82167	-157
27.82333	-156
27.82500	-157
27.82667	-156
27.82833	-157
27.83000	-156
27.83167	-157
27.83333	-156
27.83500	-156
27.83667	-156
27.83833	-156
27.84000	-157
27.84167	-156
27.84333	-156
27.84500	-156
27.84667	-156
27.84833	-157
27.85000	-156
27.85167	-156
27.85333	-156
27.85500	-156
27.85667	-156
27.85833	-157
27.86000	-156
27.86167	-157
27.86333	-156
27.86500	-157
27.86667	-156
27.86833	-157
27.87000	-157
27.87167	-157
27.87333	-156
27.87500	-157
27.87667	-157
27.87833	-158
27.88000	-157
27.88167	-158
27.88333	-158
27.88500	-157
27.88667	-158
27.88833	-159
27.89000	-158
27.89167	-159
27.89333	-159
27.89500	-159
27.89667	-159
27.89833	-160
27.90000	-159
27.90167	-160
27.90333	-160
27.90500	-161
27.90667	-160
27.90833	-161
27.91000	-161
27.91167	-162
27.91333	-161
27.91500	-162
27.91667	-162
27.91833	-162
27.92000	-163
27.92167	-162
27.92333	-163
27.92500	-163
27.92667	-162
27.92833	-163
27.93000	-164
27.93167	-163
27.93333	-164
27.93500	-164
27.93667	-164
27.93833	-164
27.94000	-165
27.94167	-164
27.94333	-165
27.94500	-164
27.94667	-165
27.94833	-164
27.95000	-165
27.95167	-164
27.95333	-165
27.95500	-165
27.95667	-164
27.95833	-164
27.96000	-165
27.96167	-165
27.96333	-164
27.96500	-165
27.96667	-165
27.96833	-165
27.97000	-164
27.97167	-165
27.97333	-164
27.97500	-164
27.97667	-164
27.97833	-164
27.98000	-164
27.98167	-164
27.98333	-163
27.98500	-164
27.98667	-163
27.98833	-164
27.99000	-163
27.99167	-163
27.99333	-163
27.99500	-164
27.99667	-163
27.99833	-164
28.00000	-163
28.00167	-164
28.00333	-164
28.00500	-163
28.00667	-164
28.00833	-164
28.01000	-164
28.01167	-164
28.01333	-164
28.01500	-165
28.01667	-164
28.01833	-165
28.02000	-164
28.02167	-165
28.02333	-165
28.02500	-165
28.02667	-165
28.02833	-166
28.03000	-165
28.03167	-165
28.03333	-166
28.03500	-165
28.03667	-166
28.03833	-165
28.04000	-166
28.04167	-166
28.04333	-166
28.04500	-165
28.04667	-166
28.04833	-166
28.05000	-165
28.05167	-166
28.05333	-165
28.05500	-166
28.05667	-165
28.05833	-166
28.06000	-165
28.06167	-166
28.06333	-165
28.06500	-165
28.06667	-165
28.06833	-165
28.07000	-164
28.07167	-165
28.07333	-164
28.07500	-165
28.07667	-165
28.07833	-165
28.08000	-165
28.08167	-164
28.08333	-165
28.08500	-165
28.08667	-165
28.08833	-165
28.09000	-165
28.09167	-165
28.09333	-166
28.09500	-165
28.09667	-166
28.09833	-166
28.10000	-167
28.10167	-166
28.10333	-167
28.10500	-167
28.10667	-167
28.10833	-167
28.11000	-167
28.11167	-168
28.11333	-168
28.11500	-168
28.11667	-168
28.11833	-168
28.12000	-169
28.12167	-169
28.12333	-168
28.12500	-170
28.12667	-169
28.12833	-169
28.13000	-170
28.13167	-169
28.13333	-170
28.13500	-169
28.13667	-170
28.13833	-169
28.14000	-169
28.14167	-170
28.14333	-170
28.14500	-169
28.14667	-169
28.14833	-170
28.15000	-169
28.15167	-169
28.15333	-169
28.15500	-169
28.15667	-169
28.15833	-169
28.16000	-169
28.16167	-169
28.16333	-169
28.16500	-169
28.16667	-169
28.16833	-168
28.17000	-169
28.17167	-169
28.17333	-168
28.17500	-169
28.17667	-169
28.17833	-168
28.18000	-168
28.18167	-169
28.18333	-168
28.18500	-169
28.18667	-168
28.18833	-169
28.19000	-168
28.19167	-169
28.19333	-168
28.19500	-169
28.19667	-168
28.19833	-168
28.20000	-168
28.20167	-168
28.20333	-168
28.20500	-168
28.20667	-169
28.20833	-168
28.21000	-169
28.21167	-169
28.21333	-168
28.21500	-169
28.21667	-168
28.21833	-169
28.22000	-169
28.22167	-169
28.22333	-169
28.22500	-170
28.22667	-169
28.22833	-169
28.23000	-169
28.23167	-169
28.23333	-168
28.23500	-169
28.23667	-169
28.23833	-168
28.24000	-169
28.24167	-168
28.24333	-169
28.24500	-168
28.24667	-169
28.24833	-168
28.25000	-168
28.25167	-168
28.25333	-168
28.25500	-167
28.25667	-168
28.25833	-168
28.26000	-168
28.26167	-168
28.26333	-168
28.26500	-167
28.26667	-168
28.26833	-168
28.27000	-167
28.27167	-168
28.27333	-168
28.27500	-168
28.27667	-169
28.27833	-168
28.28000	-169
28.28167	-169
28.28333	-169
28.28500	-169
28.28667	-170
28.28833	-169
28.29000	-170
28.29167	-169
28.29333	-170
28.29500	-170
28.29667	-170
28.29833	-170
28.30000	-170
28.30167	-170
28.30333	-170
28.30500	-169
28.30667	-170
28.30833	-170
28.31000	-170
28.31167	-169
28.31333	-170
28.31500	-169
28.31667	-170
28.31833	-169
28.32000	-170
28.32167	-169
28.32333	-170
28.32500	-169
28.32667	-170
28.32833	-169
28.33000	-170
28.33167	-170
28.33333	-170
28.33500	-170
28.33667	-170
28.33833	-170
28.34000	-170
28.34167	-170
28.34333	-171
28.34500	-170
28.34667	-170
28.34833	-171
28.35000	-170
28.35167	-171
28.35333	-170
28.35500	-171
28.35667	-170
28.35833	-170
28.36000	-170
28.36167	-171
28.36333	-170
28.36500	-170
28.36667	-170
28.36833	-171
28.37000	-170
28.37167	-170
28.37333	-170
28.37500	-171
28.37667	-170
28.37833	-169
28.38000	-170
28.38167	-170
28.38333	-170
28.38500	-170
28.38667	-170
28.38833	-170
28.39000	-169
28.39167	-170
28.39333	-170
28.39500	-169
28.39667	-170
28.39833	-170
28.40000	-169
28.40167	-170
28.40333	-169
28.40500	-170
28.40667	-169
28.40833	-170
28.41000	-169
28.41167	-169
28.41333	-170
28.41500	-169
28.41667	-169
28.41833	-169
28.42000	-170
28.42167	-169
28.42333	-169
28.42500	-169
28.42667	-169
28.42833	-169
28.43000	-170
28.43167	-169
28.43333	-169
28.43500	-169
28.43667	-170
28.43833	-169
28.44000	-169
28.44167	-169
28.44333	-170
28.44500	-168
28.44667	-169
28.44833	-169
28.45000	-169
28.45167	-168
28.45333	-169
28.45500	-168
28.45667	-169
28.45833	-168
28.46000	-168
28.46167	-168
28.46333	-168
28.46500	-168
28.46667	-167
28.46833	-167
28.47000	-167
28.47167	-167
28.47333	-167
28.47500	-167
28.47667	-167
28.47833	-166
28.48000	-167
28.48167	-166
28.48333	-166
28.48500	-166
28.48667	-166
28.48833	-166
28.49000	-166
28.49167	-166
28.49333	-165
28.49500	-166
28.49667	-166
28.49833	-166
28.50000	-166
28.50167	-166
28.50333	-166
28.50500	-166
28.50667	-166
28.50833	-167
28.51000	-166
28.51167	-167
28.51333	-167
28.51500	-167
28.51667	-167
28.51833	-167
28.52000	-167
28.52167	-168
28.52333	-167
28.52500	-168
28.52667	-167
28.52833	-167
28.53000	-168
